FID_1_1,DBA_Edited,Yelp_Name,NOT_FOUND,CLOSED,Temp_CLOSE,TempOrPerm,Years_Open,GasStation,DollarStor,ChainFastF,PRIMARY_LI,Secondary_,ADDRESS,City,State,FullAddres,Lat,Long,lname,GEOID,BUFF_DIST,Count_Closed,Count_Open,Bus_Tot,Prop_Closed,DistDowntown
823,New-England-Petroleum---North,New England Petroleum - North,1,0,0,0,NA,1,0,0,StoPetrol,,29 Terminal Rd,Providence,RI,"29 Terminal Rd, Providence, RI",41.796648,-71.388988,Washington Park,44007000101,0.25,0,2,2,0,1.363729746
824,New-England-Petroleum---South,New England Petroleum - South,1,0,0,0,NA,1,0,0,StoPetrol,,130 Terminal Rd,Providence,RI,"130 Terminal Rd, Providence, RI",41.7962603,-71.3934532,Washington Park,44007000101,0.25,0,3,3,0,1.222404212
15,New-Garden-Restaurant,New Garden Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,1111 Atwells Ave,Providence,RI,"1111 Atwells Ave, Providence, RI",41.8255309,-71.4543096,Mount Pleasant,44007002102,0.25,0,18,18,0,2.372590391
109,New-Harvest-Coffee-&-Spirits,New Harvest Coffee & Spirits,0,0,0,0,NA,0,0,0,LiquorBvic,,130 Westminster St,Providence,RI,"130 Westminster St, Providence, RI",41.824152,-71.41073,Downtown,44007000800,0.25,6,87,93,0.065,0
356,New-Lanes,New Lanes,1,0,0,0,NA,0,0,0,FoodDisp,,451 Hartford Ave,Providence,RI,"451 Hartford Ave, Providence, RI",41.8188676,-71.4588429,Hartford,44007001800,0.25,0,15,15,0,2.679089509
583,New-Lili-Wok,Lili Wok,0,0,0,0,NA,0,0,0,FoodDisp,,600 Douglas Ave,Providence,RI,"600 Douglas Ave, Providence, RI",41.8463872,-71.4296117,Wanskuck,44007002800,0.25,0,15,15,0,1.224590434
916,New-Look-Salon-&-Barbershop,New Look Salon - CLOSED,0,1,0,1,NA,0,0,0,SundaySale,,1453-1461 Broad St,Providence,RI,"1453-1461 Broad St, Providence, RI",41.7876007,-71.403215,Washington Park,44007000102,0.25,0,12,12,0,1.696325809
775,NEW-METRO-MART,NEW METRO MART,1,0,0,0,NA,0,0,0,FoodDisp,,221 Thayer St,Providence,RI,"221 Thayer St, Providence, RI",41.827664,-71.4003198,College Hill,44007003601,0.25,1,27,28,0.036,0.49233734
453,Newport-Creamery-#4,Newport Creamery,0,0,0,0,NA,0,0,0,FoodDisp,,673 Smith St,Providence,RI,"673 Smith St, Providence, RI",41.8378122,-71.4334455,Elmhurst,44007002300,0.25,0,2,2,0,1.183325929
110,New-Rivers,New Rivers,0,0,0,0,NA,0,0,0,LiquorBvic,,7 Steeple St - 9,Providence,RI,"7 Steeple St - 9, Providence, RI",41.8241667,-71.41204,Downtown,44007000800,0.25,6,103,109,0.055,0
317,New-Sky-Market,New Metro Mart,1,0,0,0,NA,0,0,0,FoodDisp,,744 Cranston St,Providence,RI,"744 Cranston St, Providence, RI",41.804409,-71.43818,West End,44007001400,0.25,0,12,12,0,1.687894037
917,New-Stop-Food-Market,New Stop Food Market,1,0,0,0,NA,0,0,0,FoodDisp,,1258 Broad St,Providence,RI,"1258 Broad St, Providence, RI",41.7923496,-71.407025,Washington Park,44007000102,0.25,0,14,14,0,1.369938406
618,New-Volpe-Tailoring-and-Cleaning,Volpe Tailoring and Cleaning,1,0,0,0,NA,0,0,0,Laundry,,592 Charles St,Providence,RI,"592 Charles St, Providence, RI",41.8523127,-71.4204974,Charles,44007002900,0.25,1,8,9,0.111,1.254076984
864,New-Way-Liquors,New Way Liquors,1,0,0,0,NA,0,0,0,LiquorA,,598 Elmwood Ave,Providence,RI,"598 Elmwood Ave, Providence, RI",41.795845,-71.424849,Elmwood,44007000200,0.25,0,10,10,0,1.589730653
881,New-Way-Super-Market,New Way Supermarket,0,0,0,0,NA,0,0,0,FoodDisp,,342 Elmwood Ave,Providence,RI,"342 Elmwood Ave, Providence, RI",41.8030537,-71.4257255,Elmwood,44007000300,0.25,0,10,10,0,1.184529984
253,Nice-Slice-Pizzeria,Nice Slice,0,0,0,0,NA,0,0,0,FoodDisp,,767 Westminster St,Providence,RI,"767 Westminster St, Providence, RI",41.8180741,-71.4209844,Federal Hill,44007001100,0.25,1,20,21,0.048,0.16998444
951,Nick-A-Nees,Nick a Nees,0,0,0,0,NA,0,0,0,LiquorED,,75 South St,Providence,RI,"75 South St, Providence, RI",41.8172448,-71.4085002,Downtown,44007000600,0.25,0,10,10,0,0
232,Nick's on Broadway,Nick's on Broadway,0,0,0,0,NA,0,0,0,LiquorBvic,,500 Broadway,Providence,RI,"500 Broadway, Providence, RI",41.8183398,-71.4348297,Federal Hill,44007001000,0.25,1,15,16,0.063,1.033860249
209,Nick-s-Auto-Body-Nick-s-Auto-Sales,Nick's Auto Body/Nick's Auto Sales,1,0,0,0,NA,0,0,0,MoVehRep,,44 Bradford St,Providence,RI,"44 Bradford St, Providence, RI",41.8239181,-71.4216246,Federal Hill,44007000900,0.25,2,29,31,0.065,0.125201117
111,Nick-s-on-Westminster,Nick's On Westminster - CLOSED,0,1,0,1,1,0,0,0,LiquorBvic,,100 Westminster St,Providence,RI,"100 Westminster St, Providence, RI",41.8247903,-71.4105216,Downtown,44007000800,0.25,5,83,88,0.057,0
622,Nikki-s-Liquors,Nikki's Liquors,0,0,0,0,NA,0,0,0,LiquorA,,32 Branch Ave,Providence,RI,"32 Branch Ave, Providence, RI",41.8423665,-71.4085765,Mount Hope,44007003100,0.25,0,4,4,0,0.550114817
468,Nocera-s-Liquor-Store,Nocera's Liquor Store,0,0,0,0,NA,0,0,0,LiquorA,,969 Smith St,Providence,RI,"969 Smith St, Providence, RI",41.8421578,-71.4434666,Elmhurst,44007002400,0.25,0,8,8,0,1.939053832
792,NOEL-MEAT-MARKET,NOEL MEAT MARKET,1,0,0,0,NA,0,0,0,FoodDisp,,574 Plainfield St,Providence,RI,"574 Plainfield St, Providence, RI",41.8128052,-71.4576525,Silver Lake,44007001700,0.25,0,13,13,0,2.658697278
513,Nolan-s-Corner-Pub,Nolan's Corner Pub,0,0,0,0,NA,0,0,0,LiquorBvic,,529 Atwells Ave,Providence,RI,"529 Atwells Ave, Providence, RI",41.8245284,-71.4348414,Valley,44007002500,0.25,0,20,20,0,1.025482444
740,Noodles-102,Noodles 102,0,0,0,0,NA,0,0,0,FoodDisp,,102 Ives St,Providence,RI,"102 Ives St, Providence, RI",41.8210581,-71.3920165,Fox Point,44007003700,0.25,2,22,24,0.083,0.855894047
113,Nordstrom-Expresso-Bar,Nordstrom Expresso Bar,0,0,0,0,NA,0,0,0,FoodDisp,,1 Providence Place Mal,Providence,RI,"1 Providence Place Mal, Providence, RI",41.8291881,-71.4168073,Downtown,44007000800,0.25,1,33,34,0.029,0
114,NORTH,North,0,0,0,0,NA,0,0,0,LiquorBvic,,122 Fountain St,Providence,RI,"122 Fountain St, Providence, RI",41.8231368,-71.4157829,Downtown,44007000800,0.25,8,82,90,0.089,0
608,North-American-Auto-Sales,North American Auto Sales,0,0,0,0,NA,0,0,0,SecHandAut,,350 Silver Spring St,Providence,RI,"350 Silver Spring St, Providence, RI",41.8530252,-71.4129532,Charles,44007002900,0.25,0,2,2,0,1.253732208
623,North-Main-Sales,North Main Auto Sales,0,0,0,0,NA,0,0,0,FoodDisp,,691 North Main St,Providence,RI,"691 North Main St, Providence, RI",41.8396726,-71.4086229,Mount Hope,44007003100,0.25,0,7,7,0,0.381025115
656,North-Main-Street-Jeweler,North Main Street Jeweler,1,0,0,0,NA,0,0,0,SecHandStore,,1275 North Main St,Providence,RI,"1275 North Main St, Providence, RI",41.8550601,-71.3999765,Hope,44007003300,0.25,0,11,11,0,1.602263071
641,Not-Just-Snacks,Not Just Snacks,0,0,0,0,NA,0,0,0,FoodDisp,,833 Hope St,Providence,RI,"833 Hope St, Providence, RI",41.8497542,-71.3944422,Blackstone,44007003300,0.25,0,19,19,0,1.561239181
657,NOT-JUST-SPICES,Not Just Spices,0,0,0,0,NA,0,0,0,FoodDisp,,836 Hope St,Providence,RI,"836 Hope St, Providence, RI",41.8498846,-71.3947534,Hope,44007003300,0.25,0,19,19,0,1.551030569
524,Nour-Market,nour market,0,0,0,0,NA,0,0,0,FoodDisp,,316 Smith St,Providence,RI,"316 Smith St, Providence, RI",41.8338347,-71.4225882,Smith Hill,44007002500,0.25,0,19,19,0,0.383901578
318,NUEVA-ERA-SUPERMARKET,Nueva Era Supermarket,0,0,0,0,NA,0,0,0,FoodDisp,,701 Cranston St,Providence,RI,"701 Cranston St, Providence, RI",41.8052953,-71.4377111,West End,44007001400,0.25,0,12,12,0,1.624084061
454,Nueva-San-Salvador-Bakery,Nueva San Salvadore Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,1075 Chalkstone Ave,Providence,RI,"1075 Chalkstone Ave, Providence, RI",41.8324138,-71.4435352,Elmhurst,44007002300,0.25,1,25,26,0.038,1.744576181
918,Nunez-Fruit-Market,Nunez Fruit Market,1,0,0,0,NA,0,0,0,FoodDisp,,1437 Broad St,Providence,RI,"1437 Broad St, Providence, RI",41.7879215,-71.4035668,Washington Park,44007000102,0.25,1,11,12,0.083,1.673567613
396,Nuni-s-Auto-Sales-&-Service,Nuni's Auto Sales & Service,1,0,0,0,NA,0,0,0,SecHandAut,,252 Manton Ave,Providence,RI,"252 Manton Ave, Providence, RI",41.8214429,-71.4489296,Olneyville,44007001900,0.25,0,19,19,0,1.987214221
115,Oberlin,Oberlin,0,0,0,0,NA,0,0,0,LiquorBvic,,186 Union St,Providence,RI,"186 Union St, Providence, RI",41.8226711,-71.4125704,Downtown,44007000800,0.25,8,109,117,0.068,0
337,OCEAN-STATE-LAUNDROMAT,Ocean State Cleaners,0,0,0,0,NA,0,0,0,Laundry,,361 Reservoir Ave,Providence,RI,"361 Reservoir Ave, Providence, RI",41.7886559,-71.4316087,Reservoir,44007001500,0.25,0,6,6,0,2.246224848
398,OCEAN-STATE-METALS,Ocean State Metals,0,0,0,0,NA,0,0,0,JunkShop,,80 Delaine St,Providence,RI,"80 Delaine St, Providence, RI",41.8190043,-71.4416246,Olneyville,44007001900,0.25,1,24,25,0.04,1.491187002
116,Old-Colony-Lot,Old Colony Lot,1,0,0,0,NA,0,0,0,Parking,,28 Pine St,Providence,RI,"28 Pine St, Providence, RI",41.8234,-71.4089096,Downtown,44007000800,0.25,3,73,76,0.039,0
117,OLDE-SMOKE-SHOPPE,Olde Smoke Shoppe,0,0,0,0,NA,0,0,0,Tobacco,,130 Westminster St,Providence,RI,"130 Westminster St, Providence, RI",41.824152,-71.41073,Downtown,44007000800,0.25,6,87,93,0.065,0
642,Olive-Del-Mondo,Olive del Mondo: Olive Oils,0,0,0,0,NA,0,0,0,FoodDisp,,815 Hope St,Providence,RI,"815 Hope St, Providence, RI",41.8491736,-71.3948059,Blackstone,44007003300,0.25,0,17,17,0,1.515960409
478,Olneyville-New-York-System,Olneyville New York System,0,0,0,0,NA,0,0,0,FoodDisp,,20 Plainfield St,Providence,RI,"20 Plainfield St, Providence, RI",41.8164429,-71.4441267,Olneyville,44007001600,0.25,1,26,27,0.037,1.69045732
919,Olympic-Pizza,Olympic Pizza,0,0,0,0,NA,0,0,0,FoodDisp,,1323 Broad St,Providence,RI,"1323 Broad St, Providence, RI",41.7905173,-71.4058398,Washington Park,44007000102,0.25,1,17,18,0.056,1.492037273
118,Omni-Providence-Hotel,Omni Providence Hotel - Temp. CLOSED,0,0,1,1,NA,0,0,0,LiquorBtav,,1 West Exchange St,Providence,RI,"1 West Exchange St, Providence, RI",41.8251262,-71.4171345,Downtown,44007000800,0.25,7,61,68,0.103,0
210,Opa,Opa The Phoenician,0,0,0,0,NA,0,0,0,LiquorBvic,,230 Atwells Ave,Providence,RI,"230 Atwells Ave, Providence, RI",41.823354,-71.4257387,Federal Hill,44007000900,0.25,3,40,43,0.07,0.390364429
397,O-Reilly-Auto-Paarts-#5063,O'Reilly Auto Parts,0,0,0,0,NA,0,0,0,SundaySale,,80 Manton Ave,Providence,RI,"80 Manton Ave, Providence, RI",41.8177616,-71.4454279,Olneyville,44007001900,0.25,1,22,23,0.043,1.763266925
122,P.F.-Chang-s-China-Bistro,P.F. Chang's,0,0,0,0,NA,0,0,0,LiquorBvic,,10 Providence Place,Providence,RI,"10 Providence Place, Providence, RI",41.828356,-71.415929,Downtown,44007000800,0.25,4,40,44,0.091,0
120,P-1-Parking-Lot,P-1 Parking Lot,1,0,0,0,NA,0,0,0,Parking,,49 Dyer St,Providence,RI,"49 Dyer St, Providence, RI",41.8243514,-71.4086859,Downtown,44007000800,0.25,3,70,73,0.041,0
123,P2-Parking-Lot,P2 Parking Lot,1,0,0,0,NA,0,0,0,Parking,,59 Peck St,Providence,RI,"59 Peck St, Providence, RI",41.8223753,-71.4085963,Downtown,44007000800,0.25,3,64,67,0.045,0
121,P-3-Parking-Lot,P-3 Parking Lot,1,0,0,0,NA,0,0,0,Parking,,153 Orange St,Providence,RI,"153 Orange St, Providence, RI",41.822017,-71.4086614,Downtown,44007000800,0.25,2,69,71,0.028,0
793,Pablo-Auto-Repair,Pablo's Auto Repair,0,0,0,0,NA,0,0,0,MoVehRep,,118 Silver Lake Ave,Providence,RI,"118 Silver Lake Ave, Providence, RI",41.8065686,-71.4619622,Silver Lake,44007001700,0.25,0,3,3,0,3.066654808
124,Packet-Garage,Packet Building Garage,0,0,0,0,NA,0,0,0,Parking,,155 South Main St,Providence,RI,"155 South Main St, Providence, RI",41.8235202,-71.4066083,Downtown,44007000800,0.25,2,43,45,0.044,0
357,Panaderia-El-Quetzal,Panaderia El Quetzal,0,0,0,0,NA,0,0,0,FoodDisp,,445 Hartford Ave,Providence,RI,"445 Hartford Ave, Providence, RI",41.818732,-71.458489,Hartford,44007001800,0.25,0,14,14,0,2.655297147
399,Panaderia-Salvadorena,Panaderia Salvadorena,0,0,0,0,NA,0,0,0,FoodDisp,,47 Olneyville Sq,Providence,RI,"47 Olneyville Sq, Providence, RI",41.817062,-71.4431671,Olneyville,44007001900,0.25,1,26,27,0.037,1.616954294
497,PANDA-KITCHEN,Panda Kitchen - CLOSED,0,1,0,1,3,0,0,0,FoodDisp,,207 Union Ave,Providence,RI,"207 Union Ave, Providence, RI",41.8080206,-71.4436422,Silver Lake,44007001600,0.25,1,9,10,0.1,1.865220693
211,PANE-E-VINO,Pane E Vino,0,0,0,0,NA,0,0,0,LiquorED,,365 Atwells Ave,Providence,RI,"365 Atwells Ave, Providence, RI",41.8240866,-71.4297382,Federal Hill,44007000900,0.25,3,26,29,0.103,0.671576978
400,Papa-John-s,Papa John's Pizza,0,0,0,0,NA,0,0,1,FoodDisp,,269 Valley St,Providence,RI,"269 Valley St, Providence, RI",41.8239986,-71.4393044,Olneyville,44007001900,0.25,0,25,25,0,1.329058861
681,Paper-Nautilus,Paper Nautilus,0,0,0,0,NA,0,0,0,SecHandStore,,19 South Angell St,Providence,RI,"19 South Angell St, Providence, RI",41.8297241,-71.387285,Wayland,44007003500,0.25,0,13,13,0,1.344876858
126,Parking-Cosultants,Parking Cosultants,1,0,0,0,NA,0,0,0,Parking,,40 Westminster St,Providence,RI,"40 Westminster St, Providence, RI",41.8249048,-71.4092955,Downtown,44007000800,0.25,4,70,74,0.054,0
125,Park-Row-East,Park Row East,1,0,0,0,NA,0,0,0,Parking,,10 Park Row East,Providence,RI,"10 Park Row East, Providence, RI",41.8300775,-71.4116917,Downtown,44007000800,0.25,0,14,14,0,0
704,Parkside-Rotisserie-and-Bar,Parkside Rotisserie & Bar,0,0,0,0,NA,0,0,0,LiquorBvic,,76 South Main St,Providence,RI,"76 South Main St, Providence, RI",41.8248722,-71.4070094,College Hill,44007003602,0.25,2,41,43,0.047,0.012943354
825,Pasha-Hookah-Bar,Pasha Hookah Bar,0,0,0,0,NA,0,0,0,LiquorBvic,,840 Allens Ave,Providence,RI,"840 Allens Ave, Providence, RI",41.791988,-71.3965794,Washington Park,44007000101,0.25,0,5,5,0,1.431614498
682,Pasta-Beach,Pasta Beach,0,0,0,0,NA,0,0,0,LiquorBvic,,195 Wayland Ave,Providence,RI,"195 Wayland Ave, Providence, RI",41.8294271,-71.3878648,Wayland,44007003500,0.25,0,13,13,0,1.299800129
549,PATRICK-S-PUB,Patrick's Pub,0,0,0,0,NA,0,0,0,LiquorBvic,,381 Smith St,Providence,RI,"381 Smith St, Providence, RI",41.834819,-71.4242079,Smith Hill,44007002600,0.25,0,21,21,0,0.514203623
319,PB-AUTO-REPAIR-&-IMPORT,PB AUTO REPAIR & IMPORT,1,0,0,0,NA,0,0,0,MoVehRep,,45 Anthony Ave,Providence,RI,"45 Anthony Ave, Providence, RI",41.8042591,-71.4376687,West End,44007001400,0.25,0,12,12,0,1.667447135
570,PC-Food-Mart-Plus,PC Food Mart Plus,1,0,0,0,NA,0,0,0,FoodDisp,,408 Douglas Ave,Providence,RI,"408 Douglas Ave, Providence, RI",41.8413346,-71.4277796,Wanskuck,44007002700,0.25,0,9,9,0,0.915586203
841,Pearl Street Caf├⌐ and Pub,Pearl Street Caf├⌐ and Pub,0,0,0,0,NA,0,0,0,LiquorBvic,,78 Pearl St,Providence,RI,"78 Pearl St, Providence, RI",41.8112876,-71.4139572,Upper South Providence,44007000700,0.25,0,3,3,0,0.301798264
865,Peluche-Mutiservices,Peluche Mutiservices,1,0,0,0,NA,0,0,0,SundaySale,,1093 Broad St,Providence,RI,"1093 Broad St, Providence, RI",41.7955502,-71.4116843,Elmwood,44007000200,0.25,2,10,12,0.167,1.211131684
254,PeopleReady,PeopleReady,0,0,0,0,NA,0,0,0,EmplAgen,,191 Broadway,Providence,RI,"191 Broadway, Providence, RI",41.8214647,-71.4238426,Federal Hill,44007001100,0.25,3,43,46,0.065,0.251205001
658,Pep-Boys,Pep Boys,0,0,0,0,NA,0,0,0,MoVehRep,,1246 North Main St,Providence,RI,"1246 North Main St, Providence, RI",41.8545651,-71.4013171,Hope,44007003300,0.25,0,12,12,0,1.52776033
127,PERRY-BROTHERS-PARKING,PERRY BROTHERS PARKING,1,0,0,0,NA,0,0,0,Parking,,30 Pine St,Providence,RI,"30 Pine St, Providence, RI",41.8233758,-71.4089297,Downtown,44007000800,0.25,3,74,77,0.039,0
741,Persimmon,Persimmon,0,0,0,0,NA,0,0,0,LiquorBvic,,99 Hope St,Providence,RI,"99 Hope St, Providence, RI",41.8220465,-71.3964184,Fox Point,44007003700,0.25,3,29,32,0.094,0.56669283
498,Petro-Mobil,Petro Mobile,0,0,0,0,NA,0,0,0,MoVehRep,,360 Plainfield St,Providence,RI,"360 Plainfield St, Providence, RI",41.8134048,-71.4500218,Silver Lake,44007001600,0.25,0,12,12,0,2.136244063
624,Piemont,Piemonte Pizza,0,0,0,0,NA,0,0,0,FoodDisp,,114 Doyle Ave,Providence,RI,"114 Doyle Ave, Providence, RI",41.8389319,-71.4038278,Mount Hope,44007003100,0.25,1,2,3,0.333,0.59649822
128,Piercing-Pagoda-#1175,Piercing Pagoda,0,0,0,0,NA,0,0,0,SundaySale,,1 Providence Pl,Providence,RI,"1 Providence Pl, Providence, RI",41.8278238,-71.4162068,Downtown,44007000800,0.25,4,40,44,0.091,0
842,PINE-FOOD-MARKET,Pine Food Market,0,0,0,0,NA,0,0,0,FoodDisp,,465 Pine St,Providence,RI,"465 Pine St, Providence, RI",41.812599,-71.419697,Upper South Providence,44007000700,0.25,0,18,18,0,0.403290487
320,Pito-s-Restaurant,Pito's Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,499 Cranston St,Providence,RI,"499 Cranston St, Providence, RI",41.8095636,-71.4336936,West End,44007001400,0.25,0,13,13,0,1.223999525
866,Pito-s-Restaurant-I,Pito's Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,1029 Broad St,Providence,RI,"1029 Broad St, Providence, RI",41.796756,-71.413152,Elmwood,44007000200,0.25,2,20,22,0.091,1.167801559
255,PIZZA-J,Pizza J,0,0,0,0,NA,0,0,0,LiquorBvic,,967 Westminster St,Providence,RI,"967 Westminster St, Providence, RI",41.8175962,-71.4244168,Federal Hill,44007001100,0.25,1,23,24,0.042,0.380275132
742,Pizza-Pie-er,Pizza Pie-er,0,0,0,0,NA,0,0,0,FoodDisp,,374 Wickenden St,Providence,RI,"374 Wickenden St, Providence, RI",41.819819,-71.395863,Fox Point,44007003700,0.25,3,23,26,0.115,0.583090009
455,PIZZA-QUEEN,Pizza Queen,0,0,0,0,NA,0,0,0,FoodDisp,,895 Smith St,Providence,RI,"895 Smith St, Providence, RI",41.8407672,-71.4403457,Elmhurst,44007002300,0.25,0,2,2,0,1.702713646
433,PIZZA-ROMA,Pizza Roma,0,0,0,0,NA,0,0,0,FoodDisp,,1092 Chalkstone Ave,Providence,RI,"1092 Chalkstone Ave, Providence, RI",41.8322906,-71.4441988,Valley,44007002200,0.25,1,23,24,0.042,1.785186546
499,Plainfield-Auto-Sales,Plainfield Auto Sales,0,0,0,0,NA,0,0,0,MoVehRep,,292 Plainfield St,Providence,RI,"292 Plainfield St, Providence, RI",41.8135893,-71.4475382,Silver Lake,44007001600,0.25,0,16,16,0,1.967235038
794,Plainfield-Meat-Market,Plainfield meat market,0,0,0,0,NA,0,0,0,FoodDisp,,600 Plainfield St,Providence,RI,"600 Plainfield St, Providence, RI",41.8125991,-71.4587157,Silver Lake,44007001700,0.25,0,11,11,0,2.733595819
743,Plant City,Plant City,0,0,0,0,1,0,0,0,LiquorA,,334 S Water St,Providence,RI,"334 S Water St, Providence, RI",41.8207935,-71.404162,Fox Point,44007003700,0.25,1,11,12,0.083,0.02816572
712,Plantation-Lot,Plantation Lot,1,0,0,0,NA,0,0,0,Parking,,220 South Water St,Providence,RI,"220 South Water St, Providence, RI",41.8217751,-71.4053962,Downtown,44007003700,0.25,1,23,24,0.042,0
959,Platforms,Platforms Dance Club,0,0,0,0,NA,0,0,0,LiquorBvic,,165 Poe St,Providence,RI,"165 Poe St, Providence, RI",41.8034899,-71.4033256,Lower South Providence,44007000600,0.25,1,5,6,0.167,0.596911567
500,Pocasset-Meat-Market,Pocasset Country Market,0,0,0,0,NA,0,0,0,FoodDisp,,50 Pocasset Ave,Providence,RI,"50 Pocasset Ave, Providence, RI",41.8122818,-71.4492611,Silver Lake,44007001600,0.25,0,13,13,0,2.107484513
129,Poindexter Coffee,Poindexter Coffee,0,0,0,0,0.5,0,0,0,FoodDisp,,11 Dorrance St,Providence,RI,"11 Dorrance St, Providence, RI",41.824317,-71.413276,Downtown,44007000800,0.25,9,109,118,0.076,0
776,POKEWORKS,Pokeworks,0,0,0,0,NA,0,0,0,FoodDisp,,213 Thayer St,Providence,RI,"213 Thayer St, Providence, RI",41.8275328,-71.4002823,College Hill,44007003601,0.25,1,27,28,0.036,0.488719711
130,Popeyes-Louisiana-Kitchen,Popeyes Louisiana Kitchen,0,0,0,0,NA,0,0,0,FoodDisp,,1 Prov Place Mall,Providence,RI,"1 Prov Place Mall, Providence, RI",41.8291881,-71.4168073,Downtown,44007000800,0.25,1,33,34,0.029,0
744,Portuguese-Americal-Social-Club,Portuguese American Social Club,0,0,0,0,NA,0,0,0,LiquorD,,32 Sheldon St,Providence,RI,"32 Sheldon St, Providence, RI",41.8199803,-71.3999323,Fox Point,44007003700,0.25,2,25,27,0.074,0.310364619
745,Portuguese-Sporting-Club,Portuguese Sporting Club,0,0,0,0,NA,0,0,0,LiquorD,,92 Gano St,Providence,RI,"92 Gano St, Providence, RI",41.8212408,-71.3899828,Fox Point,44007003700,0.25,2,16,18,0.111,0.983508602
131,Pot-Au-Feu-Restaurant,Pot au Feu,0,0,0,0,NA,0,0,0,LiquorBvic,,44 Custom House St,Providence,RI,"44 Custom House St, Providence, RI",41.8241418,-71.4093188,Downtown,44007000800,0.25,5,74,79,0.063,0
132,PPAC-SQUARE-GARAGE,PPAC SQUARE GARAGE,1,0,0,0,NA,0,0,0,Parking,,233 Weybosset St,Providence,RI,"233 Weybosset St, Providence, RI",41.8213345,-71.4132507,Downtown,44007000800,0.25,5,92,97,0.052,0
514,Price-Rite-of-Providence,PriceRite of Providence,0,0,0,0,NA,0,0,0,FoodDisp,,325 Valley St,Providence,RI,"325 Valley St, Providence, RI",41.8259072,-71.4379021,Valley,44007002500,0.25,0,23,23,0,1.249764184
882,Prov-Automotive-Engineering,Prov Automotive Engineering,1,0,0,0,NA,0,0,0,MoVehRep,,773 Broad St,Providence,RI,"773 Broad St, Providence, RI",41.8026977,-71.4193374,Elmwood,44007000300,0.25,0,7,7,0,0.99820294
705,Providence-Art-Club,Providence Art Club,0,0,0,0,NA,0,0,0,LiquorD,,11 Thomas St,Providence,RI,"11 Thomas St, Providence, RI",41.8277815,-71.4082054,College Hill,44007003602,0.25,1,12,13,0.077,0.06169305
625,Providence-Bagel,Providence Bagel,0,0,0,0,NA,0,0,0,FoodDisp,,695r North Main,Providence,RI,"695r North Main, Providence, RI",41.8400918,-71.4084373,Mount Hope,44007003100,0.25,0,6,6,0,0.412506115
777,Providence-Byblos-Hookah-Lounge,Providence Byblos,0,0,0,0,NA,0,0,0,LiquorBvic,,235 Meeting St,Providence,RI,"235 Meeting St, Providence, RI",41.8290404,-71.4004475,College Hill,44007003601,0.25,1,26,27,0.037,0.550411882
52,Providence-Courtyard,Courtyard by Marriott Providence Downtown,0,0,0,0,NA,0,0,0,LiquorBtav,,32 Exchange Terrace,Providence,RI,"32 Exchange Terrace, Providence, RI",41.8258028,-71.4144442,Downtown,44007000800,0.25,7,76,83,0.084,0
282,Providence-Deli-and-Grill-Mart,Providence Deli and Grill Mart,0,0,0,0,NA,0,0,0,FoodDisp,,103 Elmwood Ave,Providence,RI,"103 Elmwood Ave, Providence, RI",41.8099362,-71.4242181,West End,44007001200,0.25,0,16,16,0,0.739750358
133,Providence-Eagle,Providence Eagle,0,0,0,0,NA,0,0,0,LiquorBvic,,124 Snow St,Providence,RI,"124 Snow St, Providence, RI",41.8211599,-71.4135536,Downtown,44007000800,0.25,5,88,93,0.054,0
795,Providence-Laundromat,Providence Laundromat,1,0,0,0,NA,0,0,0,Laundry,,718 Plainfield St,Providence,RI,"718 Plainfield St, Providence, RI",41.811044,-71.4617767,Silver Lake,44007001700,0.25,0,7,7,0,2.96467186
883,PROVIDENCE-MARKET,Providence Market,0,0,0,0,NA,0,0,0,FoodDisp,,757 Broad St,Providence,RI,"757 Broad St, Providence, RI",41.803334,-71.419292,Elmwood,44007000300,0.25,0,8,8,0,0.957030548
212,PROVIDENCE-OYSTER-BAR,Providence Oyster Bar,0,0,0,0,NA,0,0,0,LiquorBvic,,283 Atwells Ave,Providence,RI,"283 Atwells Ave, Providence, RI",41.8237732,-71.427423,Federal Hill,44007000900,0.25,3,33,36,0.083,0.509951335
659,PROVIDENCE-PAWN,Providence Pawn,0,0,0,0,NA,0,0,0,Pawnbrok,,1155 North Main St,Providence,RI,"1155 North Main St, Providence, RI",41.8518318,-71.401643,Hope,44007003300,0.25,0,12,12,0,1.351136896
